CANMORE ID,SITE NUMBER,SITE NAME,SITE TYPE,COUNCIL,COUNTY,PARISH,NGR,URL,Latitude,Longitude
136553,NB44SE 461,"Bac, Lewis",Building(S) (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4840 4060,http://canmore.org.uk/site/136553,58.28174594,6.293656967
136432,NB44SW 29,"Loch A' Ghainmhich, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4179 4264,http://canmore.org.uk/site/136432,58.29618189,6.408310943
136433,NB44SE 32,"Bothan Na Caillich, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4542 4237,http://canmore.org.uk/site/136433,58.29588195,6.346270896
136434,NB44SE 33,"Airigh An Taillear, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4681 4223,http://canmore.org.uk/site/136434,58.29543122,6.322474372
136435,NB44SE 34,"An Eallaich, Lewis",Building (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4625 4084,http://canmore.org.uk/site/136435,58.28265976,6.330475992
136436,NB44SW 30,"Lewis, Sidheanan Airigh Nam Bodach",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4060 4482,http://canmore.org.uk/site/136436,58.31500192,6.430995118
136437,NB44SE 35,"Sgarrasgir, Lewis",Farmstead (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4696 4339,http://canmore.org.uk/site/136437,58.30590639,6.321191885
136439,NB44NE 13,"Lewis, Gress River",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4563 4678,http://canmore.org.uk/site/136439,58.3354974,6.347553309
136440,NB44NE 12,"Lewis, Gress River",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4571 4643,http://canmore.org.uk/site/136440,58.33240935,6.34580544
136441,NB44NE 14,"Lewis, Gress River",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4566 4686,http://canmore.org.uk/site/136441,58.33623122,6.347130634
136442,NB44NE 15,"Lewis, Gress River",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4663 4702,http://canmore.org.uk/site/136442,58.33822537,6.330788366
136443,NB44NE 16,"Lewis, Gress River",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4525 4817,http://canmore.org.uk/site/136443,58.34772488,6.35555894
136445,NB44SW 33,"Lewis, Loch Fada Caol",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4349 4429,http://canmore.org.uk/site/136445,58.31195345,6.381226731
136446,NB44SW 34,"Lewis, Loch Fada Caol",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4409 4412,http://canmore.org.uk/site/136446,58.31078111,6.370828765
136447,NB44SW 35,"Lewis, Loch Na Laig",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4453 4436,http://canmore.org.uk/site/136447,58.31318655,6.363607024
136448,NB44SW 38,"Tom Roisnavat, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4007 4035,http://canmore.org.uk/site/136448,58.27466224,6.434993088
136449,NB44SW 39,"Sidhean Nan Creagan Gorm, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4340 4042,http://canmore.org.uk/site/136449,58.27724455,6.378467071
136450,NB44SE 26,"Lewis, Sidhean Airiagh Mhurchadh",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4643 4417,http://canmore.org.uk/site/136450,58.3125862,6.331064993
136451,NB44SW 36,"Tom Roisnavat, Lewis",Building (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4005 4030,http://canmore.org.uk/site/136451,58.27420269,6.43527694
136452,NB44SW 37,"Feith A Mhainir, Bogha'n Arbh, Lewis",Enclosure (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4493 4143,http://canmore.org.uk/site/136452,58.28717968,6.353569444
136453,NB44SE 10,"Cnoc Na Fainge, Lewis",Building(S) (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4558 4030,http://canmore.org.uk/site/136453,58.27743653,6.341274865
136454,NB44SE 11,"Breasclete, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4524 4019,http://canmore.org.uk/site/136454,58.27625459,6.346934013
136455,NB44SE 12,"Totannan, Lewis","Enclosure(S) (Period Unassigned), Shieling Hut(S) (Post Medieval)(Possible)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4500 4120,http://canmore.org.uk/site/136455,58.28516053,6.352125811
136456,NB44SE 13,"Gearraidh Druim Niavaig, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4605 4162,http://canmore.org.uk/site/136456,58.28952972,6.334732066
136457,NB44SE 14,"Airighean Druim Niavaig, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4590 4180,http://canmore.org.uk/site/136457,58.29105505,6.337480597
136458,NB44SE 15,"Barashader, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4507 4176,http://canmore.org.uk/site/136458,58.2902162,6.351552154
136459,NB44SE 16,"Cnoc Nan Clach, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4655 4399,http://canmore.org.uk/site/136459,58.31104345,6.32882552
136460,NB44SE 17,"Lewis, Sidhean Airiagh Mhurchadh",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4640 4437,http://canmore.org.uk/site/136460,58.31436002,6.33179497
136461,NB44SE 18,"Lewis, Allt An Tartair",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4705 4405,http://canmore.org.uk/site/136461,58.31186907,6.320382694
136462,NB44SW 21,"Lacastal, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4201 4069,http://canmore.org.uk/site/136462,58.27884912,6.402396346
136463,NB44SE 36,"Lewis, Allt Leig An Fhilidh",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4642 4484,http://canmore.org.uk/site/136463,58.31858074,6.33197038
136464,NB44SW 22,"Sidhean Nan Creagan Gorm, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4321 4063,http://canmore.org.uk/site/136464,58.27901422,6.381929722
136465,NB44SW 23,"Airigh Loch Nam Breac, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4364 4092,http://canmore.org.uk/site/136465,58.28186213,6.37494051
136466,NB44SE 19,"Lewis, Allt Loch Grinnavat","Shieling Hut(S) (Post Medieval)(Possible), Structure (Period Unassigned)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4712 4456,http://canmore.org.uk/site/136466,58.31647685,6.319749519
136467,NB44SE 20,"Lewis, Airigh Eagisgra",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4611 4444,http://canmore.org.uk/site/136467,58.31481934,6.336807159
136468,NB44NE 32,"Lewis, Loch Domhain",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4934 4516,http://canmore.org.uk/site/136468,58.3231236,6.282615391
136469,NB44NE 33,"Lewis, Loch Grinnavat",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4732 4523,http://canmore.org.uk/site/136469,58.32259241,6.317078387
136470,NB44NE 34,"Lewis, Loch Grinnavat",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4750 4521,http://canmore.org.uk/site/136470,58.32251687,6.313992442
136471,NB44SE 37,"Lewis, Druim Riabhach",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4923 4436,http://canmore.org.uk/site/136471,58.31589579,6.283619607
136472,NB44SE 38,"Lewis, Feadan Na H-inghinn",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4867 4490,http://canmore.org.uk/site/136472,58.32041191,6.293738192
136473,NB44SE 39,"Linne Sgorach, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4781 4219,http://canmore.org.uk/site/136473,58.29564801,6.305421004
136474,NB44SE 40,"Gleann Tota Michag, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4722 4154,http://canmore.org.uk/site/136474,58.28948768,6.314746832
136475,NB44SE 41,"Allt Gleann Tota Michag, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4740 4159,http://canmore.org.uk/site/136475,58.29003896,6.311740162
136476,NB44SE 51,"Loch Beinn Iobheir, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4942 4363,http://canmore.org.uk/site/136476,58.30946617,6.279594327
136477,NB44SE 50,"Loch Beinn Iobheir, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4965 4355,http://canmore.org.uk/site/136477,58.30888083,6.275593732
136478,NB44SE 42,"Bottom Long Pool, Lewis",Building (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4760 4251,http://canmore.org.uk/site/136478,58.29839336,6.309342156
136479,NB44SE 43,"Buaile Ghlas, Griais, Lewis","Head Dyke (Post Medieval), Township (Period Unassigned)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4922 4265,http://canmore.org.uk/site/136479,58.30057487,6.281934959
136480,NB44SE 44,"Griais, Lewis","Head Dyke (Post Medieval), Township (Period Unassigned)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4880 4250,http://canmore.org.uk/site/136480,58.29899149,6.288917406
136481,NB44SE 45,"Griais, Lewis","Head Dyke (Post Medieval), Township (Period Unassigned)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4840 4200,http://canmore.org.uk/site/136481,58.29428456,6.295178426
136482,NB44SE 460,"Bac, Lewis","School (Period Unassigned), Smithy (Period Unassigned), Township (Period Unassigned)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4850 4070,http://canmore.org.uk/site/136482,58.28269877,6.292065199
136483,NB44SE 47,"Cnoc Mor, Bac, Lewis",Farmstead (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4913 4091,http://canmore.org.uk/site/136483,58.28493953,6.281580035
136484,NB44SE 48,"Cnoc An T-soluis, Lewis",Farmstead (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4794 4069,http://canmore.org.uk/site/136484,58.28228851,6.301576473
136485,NB44SE 21,"Lewis, Airigh Eagisgra",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4601 4468,http://canmore.org.uk/site/136485,58.31691085,6.338772789
136486,NB44SE 22,"Lewis, Airigh Eagisgra",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4593 4485,http://canmore.org.uk/site/136486,58.31838701,6.340321271
136487,NB44SE 23,"Lewis, Airigh Eagisgra",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4593 4495,http://canmore.org.uk/site/136487,58.31928257,6.340431239
136488,NB44SE 52,"Bac, Lewis",Structure (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4839 4015,http://canmore.org.uk/site/136488,58.27770993,6.293338214
136489,NB44SE 49,"Abhainn Ghriais, Lewis","Enclosure (Period Unassigned), Field System (Period Unassigned)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4805 4190,http://canmore.org.uk/site/136489,58.29318842,6.301022862
136490,NB44SE 24,"Lewis, Allt Leig An Fhilidh",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4639 4470,http://canmore.org.uk/site/136490,58.31730961,6.332327321
136491,NB44SE 25,"Lewis, Allt Leig An Fhilidh",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4637 4456,http://canmore.org.uk/site/136491,58.31604427,6.332514048
136493,NB44NW 15,"Lewis, Loch An Tobair",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4367 4531,http://canmore.org.uk/site/136493,58.32119277,6.379295297
136497,NB44NE 27,"Lewis, Allt Leig An Fhilidh",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4637 4504,http://canmore.org.uk/site/136497,58.32034299,6.333040963
136504,NB44NW 11,"Lewis, Loch An Tobair",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4377 4582,http://canmore.org.uk/site/136504,58.32581826,6.378159019
136505,NB44NW 12,"Lewis, Loch An Fheoir",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4409 4594,http://canmore.org.uk/site/136505,58.32707956,6.372844679
136508,NB44NE 28,"Lewis, Allt Leig An Fhilidh",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4656 4524,http://canmore.org.uk/site/136508,58.32224385,6.330026358
136509,NB44NE 29,"Lewis, Feadan Phail",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4566 4545,http://canmore.org.uk/site/136509,58.32360399,6.345577271
136378,NB43NE 142,"Breivig, Lewis",Building (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4895 3940,http://canmore.org.uk/site/136378,58.27131277,6.283004645
136379,NB43NE 143,"Breivig, Lewis",Building(S) (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4865 3935,http://canmore.org.uk/site/136379,58.27069363,6.288050027
136380,NB43NE 144,"Breivig, Lewis",Township (Period Unassigned)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4815 3935,http://canmore.org.uk/site/136380,58.27040763,6.296549129
136381,NB43NE 15,"Ceann A-staigh Chuil, Lewis",Farmstead (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4766 3943,http://canmore.org.uk/site/136381,58.27084329,6.304965184
136382,NB43NE 12,"Lewis, Col","Head Dyke (Post Medieval), Township (Period Unassigned)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4700 3990,http://canmore.org.uk/site/136382,58.27467344,6.316696844
136383,NB43NE 7,"Lewis, Col Uarach",Farmstead (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4634 3911,http://canmore.org.uk/site/136383,58.2672182,6.327051909
136384,NB43NE 8,"Lewis, Tigh Thaishader",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4600 3973,http://canmore.org.uk/site/136384,58.27257458,6.333509839
136385,NB43NE 9,"Lewis, Druim Fraoich","Enclosure (Period Unassigned), Shieling Hut (Post Medieval)(Possible)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4628 3969,http://canmore.org.uk/site/136385,58.27237795,6.328706511
136386,NB43NE 10,"Lewis, Druim Ruisg",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4538 3946,http://canmore.org.uk/site/136386,58.26979808,6.343752007
136387,NB43NW 27,"Allt Dubh, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4347 3853,http://canmore.org.uk/site/136387,58.26036002,6.375185645
136388,NB43NE 11,"Lewis, Allt Cro Nan Uan",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4538 3934,http://canmore.org.uk/site/136388,58.26872341,6.343620199
136389,NB43NW 5,"Lewis, Loch Roisnavat",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4006 3956,http://canmore.org.uk/site/136389,58.26758228,6.434277114
136390,NB43NW 6,"Lewis, Airigh Torcail",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4293 3988,http://canmore.org.uk/site/136390,58.27213431,6.385857702
136391,NB43NW 7,"Lewis, Tota Sithe",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4483 3970,http://canmore.org.uk/site/136391,58.2716287,6.353364297
136392,NB43NW 8,"Lewis, Tom An Rishal",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4088 3990,http://canmore.org.uk/site/136392,58.27111055,6.420722205
136511,NB44NE 2,"Lewis, Gress River",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4510 4802,http://canmore.org.uk/site/136511,58.34629443,6.357948203
136512,NB44NE 3,"Lewis, Gress River",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4510 4773,http://canmore.org.uk/site/136512,58.34369738,6.35762769
136513,NB44NE 4,"Lewis, Gress River",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4551 4713,http://canmore.org.uk/site/136513,58.33856221,6.349982677
136514,NB44NE 6,"Lewis, Allt Mor Skriaval",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4592 4714,http://canmore.org.uk/site/136514,58.33888941,6.343011516
136515,NB44NE 5,"Lewis, Gress River",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4561 4700,http://canmore.org.uk/site/136515,58.337456,6.348136394
136516,NB44NE 30,"Lewis, Gress River",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4595 4535,http://canmore.org.uk/site/136516,58.32287637,6.340530736
136517,NB44NE 31,"Lewis, Gress River",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4591 4515,http://canmore.org.uk/site/136517,58.32106211,6.340991624
136518,NB44NE 7,"Lewis, Gress River",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4566 4657,http://canmore.org.uk/site/136518,58.33363414,6.34681104
136519,NB44NE 8,"Lewis, Gress River",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4575 4600,http://canmore.org.uk/site/136519,58.32858166,6.3446508
136520,NB44NE 9,"Lewis, Gress River",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4585 4553,http://canmore.org.uk/site/136520,58.32443048,6.342431025
136521,NB44NE 11,"Lewis, Gress River",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4574 4631,http://canmore.org.uk/site/136521,58.33135207,6.345162462
136522,NB44NE 10,"Lewis, Gearraidh A' Deas",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4724 4858,http://canmore.org.uk/site/136522,58.35254823,6.322109805
136523,NB44SW 20,"Airidh A' Starr, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4090 4302,http://canmore.org.uk/site/136523,58.2990608,6.423873201
136524,NB44SW 1,"Lewis, Loch An Eilein",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4445 4360,http://canmore.org.uk/site/136524,58.30633397,6.36412828
136525,NB44SW 2,"Lewis, Loch Na Laig",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4440 4434,http://canmore.org.uk/site/136525,58.3129318,6.365797133
136526,NB44SW 3,"Lewis, Feadan Loch Fada Caol",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4419 4411,http://canmore.org.uk/site/136526,58.31074981,6.369116124
136527,NB44SW 4,"Lewis, Loch Fada Caol",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4359 4424,http://canmore.org.uk/site/136527,58.3115641,6.379469658
136528,NB44SW 5,"Lewis, Airighean Loch Fada Caol",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4364 4472,http://canmore.org.uk/site/136528,58.31589173,6.379151273
136529,NB44SW 6,"Loch An Tuim, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4264 4326,http://canmore.org.uk/site/136529,58.30223259,6.394543725
136532,NB44SW 9,"Roundogro, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4120 4278,http://canmore.org.uk/site/136532,58.29708847,6.418502049
136533,NB44SW 10,"Airigh Allt An Fhion, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4151 4283,http://canmore.org.uk/site/136533,58.29771867,6.413285375
136534,NB44SW 11,"Loch A' Ghainmhich, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4233 4276,http://canmore.org.uk/site/136534,58.29757344,6.399260226
136535,NB44SW 12,"Loch A' Ghainmhich, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4247 4266,http://canmore.org.uk/site/136535,58.29676002,6.396767692
136536,NB44SW 13,"Allt Loch An A' Sgeil, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4307 4295,http://canmore.org.uk/site/136536,58.29970821,6.386884583
136537,NB44SW 14,"Airighean Torrie, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4318 4284,http://canmore.org.uk/site/136537,58.29878746,6.384891364
136538,NB44SW 15,"Airighean Loch Gunna, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4102 4138,http://canmore.org.uk/site/136538,58.28444592,6.41999719
136539,NB44SW 16,"Airighean Barashader, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4448 4198,http://canmore.org.uk/site/136539,58.29184379,6.361828607
136540,NB44SW 17,"Airighean Loch Nam Breac, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4315 4100,http://canmore.org.uk/site/136540,58.28229257,6.383360027
136541,NB44SW 18,"Airighean A' Lochan Staireach, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4144 4086,http://canmore.org.uk/site/136541,58.28003666,6.412275802
136542,NB44SW 19,"Lacastal, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4072 4054,http://canmore.org.uk/site/136542,58.27674725,6.424157526
136543,NB44NE 26,"Lewis, Airigh Loch Nan Geadh",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4859 4622,http://canmore.org.uk/site/136543,58.33218814,6.296537093
136544,NB44NE 25,"Lewis, Loch Nan Geadh",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4852 4647,http://canmore.org.uk/site/136544,58.33438704,6.298001419
136546,NB44NE 19,"Lewis, Bot A Colla",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4845 4897,http://canmore.org.uk/site/136546,58.35673693,6.301920322
136547,NB44NE 18,"Lewis, Loch Vatacolla",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4841 4843,http://canmore.org.uk/site/136547,58.35187775,6.302012447
136548,NB44NE 20,"Lewis, Gearraidh Mor",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4782 4862,http://canmore.org.uk/site/136548,58.35324043,6.312272045
136393,NB43NW 9,"Lewis, Tom Roisnavat",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4022 3980,http://canmore.org.uk/site/136393,58.26982586,6.431827075
136394,NB43NW 10,"Tom Roisnavat, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4022 3950,http://canmore.org.uk/site/136394,58.2671395,6.431490907
136395,NB43NE 130,"Lewis, Buaile An Ochd, Bhatasgeir",Township (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4840 3970,http://canmore.org.uk/site/136395,58.27368537,6.292679559
136396,NB43NE 131,"Lewis, Buaile An Ochd, Bhatasgeir",Township (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4835 3974,http://canmore.org.uk/site/136396,58.27401501,6.293572981
